seller_id,category,seller_tier_city,join_day,tenure_days,order_count,avg_monthly_revenue,avg_rating,return_rate,support_tickets_total,order_velocity_30d_change,rating_trend_90d,pricing_competitiveness,sla_breach_rate,days_since_last_order,churned,segment,segment_name,churn_risk_score,risk_tier
SLR005139,Toys & Baby,Tier-1 Metro,136,594,857,52924.69,4.1,0.1389,4,-0.2147,0.1365,0.6205,0.1972,40,0,3,Star Performers,0.17203099500470118,Low
SLR005140,Mobiles & Accessories,Tier-2 City,470,260,639,77618.48,3.17,0.2354,7,-0.549,-0.2737,0.2967,0.2164,7,0,2,Struggling / High-Return Risk,0.8346488899035676,High
SLR005141,Home & Kitchen,Tier-2 City,654,76,58,25970.4,4.17,0.1448,9,-0.0123,0.2359,0.6043,0.1312,6,0,3,Star Performers,0.18158255286494648,Low
SLR005142,Electronics,Tier-1 Metro,39,691,382,19271.27,4.12,0.1749,6,0.0757,-0.1917,0.3089,0.1448,30,0,4,Declining Momentum,0.2723885785855626,Low
SLR005143,Toys & Baby,Tier-3 Town,0,730,70,3132.18,3.54,0.2468,8,-0.3914,-0.2409,0.4994,0.2169,0,0,2,Struggling / High-Return Risk,0.5512600110131908,Medium
SLR005144,Beauty & Personal Care,Tier-2 City,446,284,462,59498.44,3.32,0.1887,11,0.315,-0.0855,0.7854,0.2605,87,1,1,Steady Mid-Tier,0.5477019355036997,Medium
SLR005145,Sports & Fitness,Tier-3 Town,464,266,229,20498.75,3.85,0.2799,7,-0.331,0.044,0.7026,0.2031,39,1,1,Steady Mid-Tier,0.4339122967486425,Medium
SLR005146,Fashion,Tier-1 Metro,682,48,69,36693.94,4.22,0.2486,2,-0.0366,-0.0048,1.0,0.1583,48,1,1,Steady Mid-Tier,0.11313044931443,Low
SLR005147,Mobiles & Accessories,Tier-1 Metro,324,406,1519,60483.12,3.67,0.1672,4,0.285,-0.0782,1.0,0.0457,0,0,0,Star Performers,0.07017385975922008,Low
SLR005148,Fashion,Tier-1 Metro,436,294,460,26209.53,3.97,0.2593,7,0.1229,-0.0059,0.5983,0.094,30,0,1,Steady Mid-Tier,0.18378141247418203,Low
SLR005149,Electronics,Tier-3 Town,166,564,775,56036.15,3.35,0.3154,10,-0.1749,-0.1793,0.6287,0.2408,95,1,2,Struggling / High-Return Risk,0.6278155548066547,High
SLR005150,Sports & Fitness,Tier-2 City,353,377,336,13795.08,3.77,0.1658,9,-0.159,0.2843,0.6335,0.2173,8,0,1,Steady Mid-Tier,0.33149796306151713,Medium
SLR005151,Sports & Fitness,Tier-3 Town,496,234,436,40186.55,4.45,0.1893,7,0.1917,0.3113,0.7243,0.2268,6,0,3,Star Performers,0.08577000666888984,Low
SLR005152,Fashion,Tier-1 Metro,664,66,49,14994.77,2.98,0.2988,11,-0.1908,-0.3361,0.5926,0.1873,3,0,2,Struggling / High-Return Risk,0.8486307222738205,High
SLR005153,Beauty & Personal Care,Tier-2 City,697,33,30,26871.46,3.47,0.1639,7,-0.2162,-0.2295,0.597,0.1576,7,0,4,Declining Momentum,0.6157927625744317,High
SLR005154,Grocery,Tier-1 Metro,574,156,140,24921.41,3.91,0.138,12,-0.5036,-0.0502,0.5359,0.1239,27,0,4,Declining Momentum,0.6100621513488383,High
SLR005155,Sports & Fitness,Tier-2 City,484,246,157,22045.66,3.92,0.1626,6,-0.0423,-0.0902,0.4364,0.1292,94,1,4,Declining Momentum,0.34985792212704336,Medium
SLR005156,Grocery,Tier-1 Metro,548,182,58,4832.16,3.62,0.119,4,0.1487,0.0309,0.5224,0.1325,12,0,4,Declining Momentum,0.3080275539353084,Medium
SLR005157,Toys & Baby,Tier-2 City,563,167,525,115662.25,4.49,0.1291,3,0.27,-0.2901,0.8391,0.1761,11,0,3,Star Performers,0.09766742240422112,Low
SLR005158,Beauty & Personal Care,Tier-2 City,218,512,315,14069.75,4.39,0.1729,4,0.1877,-0.0111,0.8078,0.1511,0,0,3,Star Performers,0.08618304376231699,Low
SLR005159,Home & Kitchen,Tier-2 City,0,730,1147,38536.52,3.48,0.2227,13,-0.2087,-0.0591,0.4497,0.2019,64,1,2,Struggling / High-Return Risk,0.6289416371643436,High
SLR005160,Toys & Baby,Tier-2 City,139,591,890,50501.8,3.06,0.2256,10,-0.0273,-0.2356,0.7018,0.2172,0,0,2,Struggling / High-Return Risk,0.651389421903622,High
SLR005161,Mobiles & Accessories,Tier-2 City,0,730,569,23817.87,4.04,0.2501,9,-0.5874,-0.0628,0.78,0.1984,76,1,1,Steady Mid-Tier,0.34606793232639443,Medium
SLR005162,Toys & Baby,Tier-1 Metro,437,293,344,27802.78,4.85,0.1096,5,-0.0359,-0.3091,0.6483,0.0979,0,0,3,Star Performers,0.1073584238812207,Low
SLR005163,Toys & Baby,Tier-1 Metro,479,251,470,36804.16,4.0,0.0727,4,-0.1935,0.2351,0.8599,0.1414,19,0,3,Star Performers,0.09376460191082119,Low
SLR005164,Fashion,Tier-1 Metro,281,449,450,12658.64,3.72,0.2576,12,-0.3747,-0.2831,0.9136,0.1976,69,1,1,Steady Mid-Tier,0.5115377710211905,Medium
SLR005165,Sports & Fitness,Tier-1 Metro,562,168,26,3845.72,3.95,0.1122,5,-0.2127,0.0515,0.529,0.1045,18,0,4,Declining Momentum,0.2800315679640493,Low
SLR005166,Fashion,Tier-1 Metro,530,200,500,52614.53,4.24,0.2222,8,-0.2402,-0.2512,0.683,0.1302,7,1,1,Steady Mid-Tier,0.2735423341576888,Low
SLR005167,Toys & Baby,Tier-2 City,489,241,454,42543.64,3.3,0.237,7,-0.3614,-0.03,0.4524,0.2973,75,1,2,Struggling / High-Return Risk,0.7937456336070738,High
SLR005168,Sports & Fitness,Tier-2 City,258,472,601,53445.61,3.91,0.1557,8,0.2783,-0.0832,0.9749,0.1352,27,0,3,Star Performers,0.13272969018746675,Low
SLR005169,Sports & Fitness,Tier-1 Metro,492,238,356,37165.84,4.83,0.095,2,-0.0518,0.2326,0.8458,0.0545,23,0,3,Star Performers,0.02910508853911728,Low
SLR005170,Home & Kitchen,Tier-1 Metro,602,128,228,69352.71,3.74,0.1408,8,-0.1295,-0.3093,0.5166,0.1379,23,0,4,Declining Momentum,0.5647126718141022,Medium
SLR005171,Home & Kitchen,Tier-3 Town,600,130,57,10340.22,3.86,0.2264,9,0.142,-0.1943,0.7815,0.171,11,1,1,Steady Mid-Tier,0.30761956610685615,Medium
SLR005172,Home & Kitchen,Tier-2 City,353,377,950,89093.93,4.47,0.0872,2,0.0488,0.2176,0.57,0.1168,19,0,3,Star Performers,0.041228439874082035,Low
SLR005173,Home & Kitchen,Tier-2 City,656,74,436,65681.04,4.44,0.1595,3,0.2318,0.0799,0.6871,0.0595,0,0,3,Star Performers,0.06308864736294019,Low
SLR005174,Electronics,Tier-2 City,0,730,681,14887.79,3.59,0.2076,5,-0.2794,0.0478,0.317,0.1706,28,0,4,Declining Momentum,0.3701704365540448,Medium
SLR005175,Fashion,Tier-2 City,69,661,1168,29824.48,3.06,0.3375,11,0.0865,-0.2815,0.636,0.2637,19,1,2,Struggling / High-Return Risk,0.6863466662132786,High
SLR005176,Mobiles & Accessories,Tier-2 City,484,246,300,46611.89,3.88,0.2157,3,-0.2837,-0.0428,0.5599,0.2291,22,0,4,Declining Momentum,0.3667127914774407,Medium
SLR005177,Sports & Fitness,Tier-3 Town,448,282,242,28047.58,3.5,0.2605,11,-0.4095,-0.1044,0.3832,0.2614,12,1,2,Struggling / High-Return Risk,0.7985698223022698,High
SLR005178,Sports & Fitness,Tier-3 Town,325,405,1050,55670.25,3.14,0.2637,9,-0.4151,-0.378,0.7327,0.2613,1,0,2,Struggling / High-Return Risk,0.7975794809754458,High
SLR005179,Beauty & Personal Care,Tier-3 Town,517,213,258,31417.53,3.03,0.2364,3,0.1151,-0.3935,0.6603,0.2574,43,1,1,Steady Mid-Tier,0.6479271873045138,High
SLR005180,Mobiles & Accessories,Tier-2 City,443,287,1415,53292.78,3.07,0.22,3,-0.7475,0.0021,0.588,0.2033,95,1,1,Steady Mid-Tier,0.6216426427620357,High
SLR005181,Mobiles & Accessories,Tier-2 City,273,457,695,31337.27,3.35,0.2723,11,-0.3254,-0.3442,0.4284,0.1928,12,0,2,Struggling / High-Return Risk,0.7874781689261987,High
SLR005182,Sports & Fitness,Tier-1 Metro,470,260,397,63031.3,3.91,0.1602,8,-0.2407,-0.0084,0.0875,0.2385,20,1,4,Declining Momentum,0.7108421010642295,High
SLR005183,Electronics,Tier-1 Metro,100,630,250,6445.18,3.42,0.1708,12,0.4992,0.1472,0.4862,0.1694,48,1,4,Declining Momentum,0.29670468127082233,Low
SLR005184,Beauty & Personal Care,Tier-2 City,660,70,46,16986.7,2.74,0.2509,4,-0.4577,-0.3325,0.3044,0.2319,70,1,2,Struggling / High-Return Risk,0.9369490880594138,High
SLR005185,Mobiles & Accessories,Tier-2 City,555,175,94,6464.02,3.76,0.2256,6,0.1519,0.0682,0.5066,0.134,0,0,4,Declining Momentum,0.25558432394473585,Low
SLR005186,Sports & Fitness,Tier-1 Metro,0,730,514,17358.94,3.33,0.152,5,0.1755,-0.1353,0.4179,0.1636,18,1,4,Declining Momentum,0.41961206193310485,Medium
SLR005187,Fashion,Tier-2 City,238,492,507,12485.86,3.04,0.3418,9,-0.5968,-0.6124,0.2506,0.3437,55,1,2,Struggling / High-Return Risk,0.9583010619114987,High
SLR005188,Electronics,Tier-3 Town,0,730,501,24975.99,3.46,0.2624,4,-0.0074,-0.133,0.6539,0.2675,40,0,1,Steady Mid-Tier,0.33245308090739817,Medium
SLR005189,Beauty & Personal Care,Tier-1 Metro,33,697,839,28129.82,3.44,0.1578,9,0.2316,-0.2074,0.5921,0.193,19,1,4,Declining Momentum,0.45566139114018755,Medium
SLR005190,Beauty & Personal Care,Tier-2 City,197,533,18,837.8,3.57,0.1871,6,0.3137,-0.5001,0.789,0.2295,2,0,1,Steady Mid-Tier,0.45650367669336867,Medium
SLR005191,Mobiles & Accessories,Tier-3 Town,438,292,1289,46890.06,4.24,0.2628,4,0.1321,0.0695,0.7619,0.1877,0,0,0,Star Performers,0.08505576200474943,Low
SLR005192,Toys & Baby,Tier-3 Town,395,335,256,31598.25,3.33,0.2545,11,-0.432,-0.0398,0.6349,0.2522,16,0,2,Struggling / High-Return Risk,0.684211318312599,High
SLR005193,Home & Kitchen,Tier-1 Metro,249,481,1998,156289.0,3.97,0.0955,2,0.2645,-0.0236,0.7554,0.1402,17,0,0,Star Performers,0.0775400716411902,Low
SLR005194,Grocery,Tier-2 City,323,407,2105,213071.54,4.75,0.1084,5,-0.1138,0.1987,0.581,0.2219,3,0,0,Star Performers,0.08846312709736046,Low
SLR005195,Toys & Baby,Tier-2 City,387,343,354,40249.63,4.56,0.1808,7,0.0828,-0.1846,0.7376,0.1331,0,0,3,Star Performers,0.134151116506809,Low
SLR005196,Electronics,Tier-2 City,399,331,960,76424.62,4.23,0.201,6,-0.4593,-0.0912,0.4316,0.1055,0,0,4,Declining Momentum,0.2975956789628298,Low
SLR005197,Grocery,Tier-1 Metro,570,160,17,3595.0,4.2,0.0412,1,0.0581,0.4178,0.5636,0.0817,1,0,3,Star Performers,0.0508770823084232,Low
SLR005198,Grocery,Tier-3 Town,267,463,677,23045.43,4.15,0.164,4,0.1429,0.1067,0.7751,0.117,5,0,3,Star Performers,0.056914615206811785,Low
SLR005199,Fashion,Tier-1 Metro,512,218,372,32053.24,3.33,0.2791,10,-0.2944,-0.3076,0.6088,0.0953,9,0,2,Struggling / High-Return Risk,0.643822546829936,High
SLR005200,Toys & Baby,Tier-1 Metro,491,239,589,64897.09,3.68,0.132,5,-0.4362,0.2344,0.5921,0.1379,77,1,4,Declining Momentum,0.3006188726265127,Medium
SLR005201,Fashion,Tier-2 City,177,553,307,7505.75,4.11,0.2722,13,-0.3352,-0.2028,0.8408,0.0751,37,0,1,Steady Mid-Tier,0.22765609861211974,Low
SLR005202,Mobiles & Accessories,Tier-1 Metro,0,730,696,26135.28,3.7,0.1719,4,-0.6607,0.0643,0.6519,0.2149,0,0,1,Steady Mid-Tier,0.33080976644132415,Medium
SLR005203,Toys & Baby,Tier-2 City,350,380,771,56453.55,3.2,0.2148,5,0.2639,0.0909,0.5224,0.1763,11,0,4,Declining Momentum,0.36465002757190795,Medium
SLR005204,Sports & Fitness,Tier-2 City,0,730,744,37570.7,3.69,0.1701,4,-0.1459,-0.0244,0.566,0.1624,15,0,4,Declining Momentum,0.26172152842785745,Low
SLR005205,Mobiles & Accessories,Tier-1 Metro,206,524,481,31355.06,3.46,0.243,11,-0.2779,-0.1946,0.4763,0.1507,62,1,2,Struggling / High-Return Risk,0.667928745973044,High
SLR005206,Beauty & Personal Care,Tier-1 Metro,511,219,174,27508.61,3.49,0.1446,6,-0.1634,-0.0138,0.7232,0.062,43,1,3,Star Performers,0.3337279379204117,Medium
SLR005207,Fashion,Tier-2 City,269,461,123,10815.43,3.22,0.3257,7,-0.3169,-0.3322,0.5455,0.1962,49,1,2,Struggling / High-Return Risk,0.7044288437970164,High
SLR005208,Sports & Fitness,Tier-2 City,473,257,207,16556.56,3.74,0.2049,11,-0.0324,-0.1001,0.4864,0.154,29,1,4,Declining Momentum,0.5620786012665018,Medium
SLR005209,Electronics,Tier-3 Town,397,333,524,65543.35,4.61,0.2808,13,0.1064,0.107,0.6945,0.2224,6,0,1,Steady Mid-Tier,0.1794755178459208,Low
SLR005210,Electronics,Tier-3 Town,0,730,618,15248.12,3.97,0.251,7,-0.3711,0.2284,0.671,0.2174,14,0,1,Steady Mid-Tier,0.17808036955119338,Low
SLR005211,Mobiles & Accessories,Tier-1 Metro,479,251,335,17671.57,3.73,0.2123,4,-0.1332,-0.3808,0.7533,0.1238,33,1,1,Steady Mid-Tier,0.3901040919048923,Medium
SLR005212,Home & Kitchen,Tier-3 Town,325,405,753,41552.49,3.71,0.2151,3,-0.3768,-0.1162,0.6721,0.1896,4,0,1,Steady Mid-Tier,0.30541488500367503,Medium
SLR005213,Toys & Baby,Tier-2 City,453,277,290,16437.97,3.74,0.2184,5,-0.3436,0.0181,0.4406,0.2247,5,1,4,Declining Momentum,0.5397345070187136,Medium
SLR005214,Sports & Fitness,Tier-3 Town,644,86,279,45207.01,3.68,0.2212,6,-0.2527,0.0242,0.7088,0.2819,45,1,1,Steady Mid-Tier,0.49461454998614995,Medium
SLR005215,Fashion,Tier-1 Metro,390,340,775,63370.83,3.18,0.2748,8,-0.0842,-0.1159,0.6221,0.156,0,0,1,Steady Mid-Tier,0.5335964890000188,Medium
SLR005216,Beauty & Personal Care,Tier-2 City,0,730,1735,74178.79,3.29,0.1713,8,-0.1376,0.1654,0.6301,0.1994,4,0,0,Star Performers,0.347705472646844,Medium
SLR005217,Fashion,Tier-1 Metro,505,225,115,15964.38,2.96,0.3156,13,-0.7541,-0.2959,0.5077,0.1231,38,1,2,Struggling / High-Return Risk,0.9032306965996679,High
SLR005218,Toys & Baby,Tier-3 Town,504,226,877,141199.04,3.64,0.2365,9,0.2312,-0.2099,0.6359,0.2403,0,0,1,Steady Mid-Tier,0.4293057132981491,Medium
SLR005219,Toys & Baby,Tier-3 Town,623,107,32,11562.09,2.86,0.2551,9,0.0629,-0.105,0.2924,0.2693,28,1,2,Struggling / High-Return Risk,0.8177643583844522,High
SLR005220,Grocery,Tier-2 City,513,217,183,17341.65,4.23,0.0651,4,0.1401,0.2392,0.7848,0.1671,18,0,3,Star Performers,0.06523393058083884,Low
SLR005221,Grocery,Tier-1 Metro,294,436,175,15943.51,4.56,0.095,8,-0.0605,-0.162,0.6605,0.0721,0,0,3,Star Performers,0.13675704448179987,Low
SLR005222,Sports & Fitness,Tier-1 Metro,315,415,681,27852.5,4.15,0.1024,3,0.1198,0.1063,0.7592,0.1273,2,0,3,Star Performers,0.08537299656852644,Low
SLR005223,Toys & Baby,Tier-1 Metro,443,287,749,30568.95,4.12,0.1059,3,0.0245,0.066,0.6418,0.0761,5,1,3,Star Performers,0.09061804930565409,Low
SLR005224,Home & Kitchen,Tier-2 City,417,313,263,33622.5,4.22,0.2002,4,0.2579,0.1523,0.8561,0.1341,0,0,3,Star Performers,0.08213423076132788,Low
SLR005225,Fashion,Tier-1 Metro,461,269,583,54830.02,3.25,0.3321,11,-0.2037,-0.4925,0.4382,0.1931,89,1,2,Struggling / High-Return Risk,0.8699607731688626,High
SLR005226,Grocery,Tier-2 City,540,190,207,28462.26,3.26,0.1527,10,-0.4001,-0.1346,0.8961,0.2696,65,1,1,Steady Mid-Tier,0.7168347207817948,High
SLR005227,Toys & Baby,Tier-1 Metro,641,89,241,36913.89,3.96,0.164,9,-0.1317,-0.1201,0.3137,0.193,69,1,4,Declining Momentum,0.6052035458418097,High
SLR005228,Sports & Fitness,Tier-2 City,476,254,8,709.86,3.49,0.1887,11,-0.0802,0.2441,0.6444,0.1855,33,1,1,Steady Mid-Tier,0.46456091615007866,Medium
SLR005229,Fashion,Tier-2 City,267,463,1040,30682.79,3.96,0.3203,8,-0.2119,-0.302,0.4819,0.1814,9,0,2,Struggling / High-Return Risk,0.4697735507014554,Medium
SLR005230,Electronics,Tier-2 City,381,349,100,11799.25,3.73,0.2301,13,-0.2389,-0.2148,0.417,0.1976,65,1,2,Struggling / High-Return Risk,0.705142237087964,High
SLR005231,Toys & Baby,Tier-1 Metro,574,156,368,84130.79,3.3,0.1734,8,-0.4852,-0.3114,0.4723,0.1953,54,1,2,Struggling / High-Return Risk,0.8231103355551473,High
SLR005232,Home & Kitchen,Tier-2 City,356,374,994,54757.85,4.0,0.1234,1,0.0149,0.051,0.5919,0.1022,21,0,3,Star Performers,0.09055865567145457,Low
SLR005233,Toys & Baby,Tier-1 Metro,615,115,48,6118.39,3.12,0.1556,6,-0.0642,-0.1307,0.747,0.1372,28,1,1,Steady Mid-Tier,0.5223188850224717,Medium
SLR005234,Mobiles & Accessories,Tier-2 City,612,118,159,20012.9,3.57,0.2171,9,-0.3352,-0.2198,0.7144,0.096,111,1,1,Steady Mid-Tier,0.47823700022218274,Medium
SLR005235,Toys & Baby,Tier-2 City,38,692,1381,50765.38,3.55,0.1737,8,-0.2128,-0.1224,0.5814,0.1942,27,0,0,Star Performers,0.39642782318998804,Medium
SLR005236,Fashion,Tier-1 Metro,620,110,53,12411.34,3.84,0.2524,5,0.0404,-0.0909,0.6756,0.0967,41,1,1,Steady Mid-Tier,0.23089374145945524,Low
SLR005237,Mobiles & Accessories,Tier-2 City,560,170,124,12597.24,3.6,0.1972,8,-0.4166,0.167,0.7486,0.1311,10,0,1,Steady Mid-Tier,0.31292475934350417,Medium
SLR005238,Toys & Baby,Tier-3 Town,431,299,410,49396.56,3.09,0.2404,11,-0.0575,-0.2293,0.667,0.316,22,0,2,Struggling / High-Return Risk,0.7530044362728451,High
SLR005239,Sports & Fitness,Tier-2 City,113,617,2352,117721.79,3.79,0.1742,8,0.1438,-0.3127,0.7326,0.1883,47,1,0,Star Performers,0.30628939046434694,Medium
SLR005240,Electronics,Tier-1 Metro,422,308,25,1768.31,3.62,0.2156,11,-0.3892,-0.1506,0.5453,0.1239,33,1,4,Declining Momentum,0.6478306678389099,High
SLR005241,Grocery,Tier-3 Town,664,66,106,22482.98,3.14,0.2115,7,0.0036,-0.2322,0.5521,0.2451,66,1,2,Struggling / High-Return Risk,0.7059853708796046,High
SLR005242,Grocery,Tier-3 Town,615,115,150,53607.99,4.07,0.1902,5,-0.1266,-0.3414,0.7448,0.2564,0,0,1,Steady Mid-Tier,0.40793080812043236,Medium
SLR005243,Beauty & Personal Care,Tier-2 City,427,303,364,23092.56,3.14,0.2104,8,-0.3509,-0.1789,0.6367,0.2163,10,0,2,Struggling / High-Return Risk,0.7623465543260524,High
SLR005244,Grocery,Tier-1 Metro,511,219,144,12128.88,3.88,0.0786,7,0.0023,-0.1397,0.569,0.1748,24,0,4,Declining Momentum,0.36393908306898287,Medium
SLR005245,Electronics,Tier-2 City,655,75,39,6459.3,3.9,0.2478,9,-0.4184,-0.074,0.596,0.2844,26,1,2,Struggling / High-Return Risk,0.7008029261503815,High
SLR005246,Toys & Baby,Tier-2 City,122,608,833,39212.78,2.97,0.1717,4,0.1882,-0.2487,0.8599,0.2023,32,1,1,Steady Mid-Tier,0.3542103097690056,Medium
SLR005247,Mobiles & Accessories,Tier-2 City,540,190,107,22055.47,4.0,0.2115,2,0.0128,0.2812,0.6305,0.0941,14,0,3,Star Performers,0.0910061068470428,Low
SLR005248,Electronics,Tier-2 City,345,385,119,11126.64,3.3,0.2689,12,-0.4369,-0.2051,0.4512,0.2255,44,1,2,Struggling / High-Return Risk,0.8496272848085896,High
SLR005249,Grocery,Tier-1 Metro,329,401,549,22410.65,4.13,0.1077,2,0.1812,0.2551,0.6765,0.1258,0,0,3,Star Performers,0.07547812714234634,Low
SLR005250,Sports & Fitness,Tier-2 City,172,558,2560,160313.66,4.0,0.1722,6,-0.0512,-0.0261,0.5443,0.2095,0,0,0,Star Performers,0.260158514204016,Low
SLR005251,Toys & Baby,Tier-1 Metro,342,388,319,26291.88,3.8,0.1544,16,-0.2537,-0.2033,0.2504,0.175,5,1,4,Declining Momentum,0.7480643308869728,High
SLR005252,Fashion,Tier-3 Town,494,236,194,27349.26,4.15,0.3467,9,0.0344,0.1426,0.9962,0.1746,15,0,1,Steady Mid-Tier,0.11078111889673334,Low
SLR005253,Electronics,Tier-1 Metro,650,80,45,15562.2,4.66,0.1477,5,0.0303,-0.321,0.4737,0.1231,0,0,4,Declining Momentum,0.2202268119123886,Low
SLR005254,Grocery,Tier-2 City,636,94,47,10246.91,3.11,0.1675,9,-0.0788,-0.0776,0.4164,0.2388,13,1,4,Declining Momentum,0.7875851452973027,High
SLR005255,Fashion,Tier-1 Metro,210,520,217,8216.11,3.16,0.2906,9,0.1517,-0.3126,0.3606,0.2185,0,0,2,Struggling / High-Return Risk,0.7162575503575271,High
SLR005256,Fashion,Tier-1 Metro,238,492,661,15499.03,3.68,0.2434,12,-0.3289,-0.0634,0.4011,0.0634,98,1,4,Declining Momentum,0.41737240846776524,Medium
SLR005257,Grocery,Tier-1 Metro,477,253,72,10749.84,4.4,0.0713,4,-0.0066,0.1517,0.8185,0.0897,6,0,3,Star Performers,0.06552950733128346,Low
SLR005258,Mobiles & Accessories,Tier-2 City,543,187,310,34294.53,2.9,0.2743,12,-0.3008,-0.218,0.6962,0.2132,115,1,2,Struggling / High-Return Risk,0.8405458975700858,High
SLR005259,Mobiles & Accessories,Tier-3 Town,243,487,438,14150.4,3.07,0.2875,8,-0.3808,-0.2974,0.7013,0.2267,17,0,2,Struggling / High-Return Risk,0.6663141130060725,High
SLR005260,Fashion,Tier-2 City,573,157,31,6127.22,2.96,0.349,13,-0.5691,-0.267,0.51,0.2951,35,1,2,Struggling / High-Return Risk,0.9402789373193147,High
SLR005261,Beauty & Personal Care,Tier-2 City,620,110,224,79718.26,3.87,0.1521,3,0.563,-0.1169,0.5316,0.246,59,1,4,Declining Momentum,0.272113911627569,Low
SLR005262,Beauty & Personal Care,Tier-1 Metro,533,197,218,21568.9,3.42,0.1415,8,-0.7537,-0.3727,0.3119,0.2396,38,1,2,Struggling / High-Return Risk,0.901532939759658,High
SLR005263,Sports & Fitness,Tier-1 Metro,247,483,1753,58241.94,4.18,0.1159,5,0.273,-0.0262,0.6462,0.0983,0,0,0,Star Performers,0.09457598116607008,Low
SLR005264,Toys & Baby,Tier-1 Metro,590,140,99,11891.95,3.59,0.1627,9,-0.6665,-0.0986,0.5641,0.243,36,1,2,Struggling / High-Return Risk,0.7705704592566458,High
SLR005265,Grocery,Tier-1 Metro,329,401,935,61077.67,3.89,0.1147,8,-0.2393,-0.0883,0.6445,0.1485,0,0,4,Declining Momentum,0.3605397396915841,Medium
SLR005266,Beauty & Personal Care,Tier-2 City,51,679,1292,54616.81,3.44,0.204,11,-0.1957,-0.4675,0.3432,0.2969,124,1,2,Struggling / High-Return Risk,0.8443421057406938,High
SLR005267,Fashion,Tier-1 Metro,481,249,52,4158.01,3.17,0.3367,15,-0.4775,-0.2465,0.4118,0.2026,13,0,2,Struggling / High-Return Risk,0.9157814646417058,High
SLR005268,Grocery,Tier-1 Metro,649,81,39,9410.26,4.35,0.0593,2,0.074,-0.1465,0.9178,0.1528,13,0,3,Star Performers,0.10706562768803213,Low
SLR005269,Home & Kitchen,Tier-1 Metro,317,413,2125,107239.64,4.17,0.1645,4,0.0638,-0.2401,0.4428,0.1524,7,0,0,Star Performers,0.2680711593873982,Low
SLR005270,Home & Kitchen,Tier-2 City,490,240,1151,85984.12,3.71,0.2059,3,-0.7754,-0.2538,0.9842,0.1276,6,0,1,Steady Mid-Tier,0.42210881659614785,Medium
SLR005271,Sports & Fitness,Tier-1 Metro,660,70,89,14658.18,4.09,0.1655,6,-0.3484,0.0606,0.6381,0.0,0,0,3,Star Performers,0.2444799046328096,Low
SLR005272,Sports & Fitness,Tier-1 Metro,379,351,323,36223.26,3.48,0.1173,9,-0.0976,-0.0259,0.5568,0.1449,11,0,4,Declining Momentum,0.465346321703823,Medium
SLR005273,Fashion,Tier-3 Town,460,270,429,35597.08,3.53,0.386,18,-0.2652,-0.4285,0.4856,0.2511,50,1,2,Struggling / High-Return Risk,0.8642589067405986,High
SLR005274,Fashion,Tier-1 Metro,201,529,1477,52312.36,2.98,0.2859,12,-0.3842,-0.2605,0.4747,0.2316,39,1,2,Struggling / High-Return Risk,0.8345984391559296,High
SLR005275,Grocery,Tier-2 City,283,447,529,40513.08,4.21,0.1489,5,-0.1392,0.144,0.9421,0.1193,0,0,3,Star Performers,0.08968230858125494,Low
SLR005276,Electronics,Tier-1 Metro,0,730,443,25339.28,4.53,0.1197,6,-0.0822,-0.1442,0.613,0.0903,0,0,3,Star Performers,0.08408045849978941,Low
SLR005277,Fashion,Tier-2 City,495,235,53,9267.88,3.65,0.3176,10,0.2313,-0.3773,0.7092,0.1792,21,1,1,Steady Mid-Tier,0.48985226158362566,Medium
SLR005278,Home & Kitchen,Tier-2 City,606,124,231,75474.92,4.12,0.217,2,-0.2683,-0.4449,0.5545,0.1676,102,1,4,Declining Momentum,0.4958291974951878,Medium
SLR005279,Grocery,Tier-1 Metro,65,665,818,39286.04,4.01,0.0832,6,0.0927,0.1607,0.3924,0.1621,0,0,4,Declining Momentum,0.1629521001642449,Low
SLR005280,Grocery,Tier-1 Metro,676,54,23,13939.55,3.33,0.1553,6,0.099,-0.1024,0.5788,0.1925,54,1,4,Declining Momentum,0.6160009879200563,High
SLR005281,Toys & Baby,Tier-1 Metro,462,268,1208,106381.62,4.73,0.1212,2,0.1902,-0.0378,0.5284,0.1139,13,0,3,Star Performers,0.06598227040442141,Low
SLR005282,Home & Kitchen,Tier-1 Metro,421,309,413,30617.48,3.88,0.1619,4,-0.4995,0.2558,0.7317,0.1128,2,0,3,Star Performers,0.2263833408501749,Low
SLR005283,Beauty & Personal Care,Tier-2 City,0,730,2164,71450.39,3.87,0.1607,10,-0.3582,-0.1264,0.6182,0.1789,32,1,0,Star Performers,0.3628946580766201,Medium
SLR005284,Toys & Baby,Tier-2 City,331,399,533,45050.72,3.9,0.187,4,-0.3302,-0.1333,0.603,0.1673,56,1,4,Declining Momentum,0.33499131181074143,Medium
SLR005285,Beauty & Personal Care,Tier-3 Town,603,127,331,72242.6,3.46,0.2195,3,-0.5232,0.2069,0.8222,0.2368,7,1,1,Steady Mid-Tier,0.385965547167733,Medium
SLR005286,Electronics,Tier-1 Metro,381,349,421,49455.72,4.07,0.1715,7,0.1543,0.0723,0.8627,0.1443,8,0,3,Star Performers,0.13414822740873983,Low
SLR005287,Mobiles & Accessories,Tier-1 Metro,180,550,1037,28966.12,3.53,0.1726,5,0.102,-0.0264,0.3924,0.0739,9,0,4,Declining Momentum,0.21833589027735759,Low
